lineage_id,output_file,output_record_id,output_column,output_value,output_unit,lineage_role,source_record_id,transformation_id,scenario_id,parent_input_ids,verification_status,notes
dc_market.csv:C01|C04:road_distance_km,dc_market.csv,C01|C04,road_distance_km,136.153,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|C04:transport_cost_baseline,dc_market.csv,C01|C04,transport_cost_baseline,53.09967,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|C05:dc_id,dc_market.csv,C01|C05,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|C05:market_id,dc_market.csv,C01|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C01|C05:road_distance_km,dc_market.csv,C01|C05,road_distance_km,179.239,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|C05:transport_cost_baseline,dc_market.csv,C01|C05,transport_cost_baseline,69.903093,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|C06:dc_id,dc_market.csv,C01|C06,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|C06:market_id,dc_market.csv,C01|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C01|C06:road_distance_km,dc_market.csv,C01|C06,road_distance_km,217.906,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|C06:transport_cost_baseline,dc_market.csv,C01|C06,transport_cost_baseline,84.983301,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|C07:dc_id,dc_market.csv,C01|C07,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|C07:market_id,dc_market.csv,C01|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C01|C07:road_distance_km,dc_market.csv,C01|C07,road_distance_km,466.45,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|C07:transport_cost_baseline,dc_market.csv,C01|C07,transport_cost_baseline,181.915383,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|C08:dc_id,dc_market.csv,C01|C08,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|C08:market_id,dc_market.csv,C01|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C01|C08:road_distance_km,dc_market.csv,C01|C08,road_distance_km,101.831,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|C08:transport_cost_baseline,dc_market.csv,C01|C08,transport_cost_baseline,39.713973,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M09:dc_id,dc_market.csv,C01|M09,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M09:market_id,dc_market.csv,C01|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C01|M09:road_distance_km,dc_market.csv,C01|M09,road_distance_km,176.949,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M09:transport_cost_baseline,dc_market.csv,C01|M09,transport_cost_baseline,69.010188,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M10:dc_id,dc_market.csv,C01|M10,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M10:market_id,dc_market.csv,C01|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C01|M10:road_distance_km,dc_market.csv,C01|M10,road_distance_km,121.325,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M10:transport_cost_baseline,dc_market.csv,C01|M10,transport_cost_baseline,47.316828,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M11:dc_id,dc_market.csv,C01|M11,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M11:market_id,dc_market.csv,C01|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C01|M11:road_distance_km,dc_market.csv,C01|M11,road_distance_km,232.896,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M11:transport_cost_baseline,dc_market.csv,C01|M11,transport_cost_baseline,90.829479,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M12:dc_id,dc_market.csv,C01|M12,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M12:market_id,dc_market.csv,C01|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C01|M12:road_distance_km,dc_market.csv,C01|M12,road_distance_km,191.466,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M12:transport_cost_baseline,dc_market.csv,C01|M12,transport_cost_baseline,74.671857,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M13:dc_id,dc_market.csv,C01|M13,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M13:market_id,dc_market.csv,C01|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C01|M13:road_distance_km,dc_market.csv,C01|M13,road_distance_km,151.824,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M13:transport_cost_baseline,dc_market.csv,C01|M13,transport_cost_baseline,59.211243,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M14:dc_id,dc_market.csv,C01|M14,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M14:market_id,dc_market.csv,C01|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C01|M14:road_distance_km,dc_market.csv,C01|M14,road_distance_km,350.464,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M14:transport_cost_baseline,dc_market.csv,C01|M14,transport_cost_baseline,136.68096,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C01|M15:dc_id,dc_market.csv,C01|M15,dc_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C01|M15:market_id,dc_market.csv,C01|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C01|M15:road_distance_km,dc_market.csv,C01|M15,road_distance_km,331.999,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C01"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C01|M15:transport_cost_baseline,dc_market.csv,C01|M15,transport_cost_baseline,129.479571,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C01|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C01:dc_id,dc_market.csv,C02|C01,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C01:market_id,dc_market.csv,C02|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C02|C01:road_distance_km,dc_market.csv,C02|C01,road_distance_km,295.938,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C01:transport_cost_baseline,dc_market.csv,C02|C01,transport_cost_baseline,115.415625,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C02:dc_id,dc_market.csv,C02|C02,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C02:market_id,dc_market.csv,C02|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C02:road_distance_km,dc_market.csv,C02|C02,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C02:transport_cost_baseline,dc_market.csv,C02|C02,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C03:dc_id,dc_market.csv,C02|C03,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C03:market_id,dc_market.csv,C02|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C02|C03:road_distance_km,dc_market.csv,C02|C03,road_distance_km,215.171,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C03:transport_cost_baseline,dc_market.csv,C02|C03,transport_cost_baseline,83.916807,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C04:dc_id,dc_market.csv,C02|C04,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C04:market_id,dc_market.csv,C02|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C02|C04:road_distance_km,dc_market.csv,C02|C04,road_distance_km,185.517,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C04:transport_cost_baseline,dc_market.csv,C02|C04,transport_cost_baseline,72.351708,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C05:dc_id,dc_market.csv,C02|C05,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C05:market_id,dc_market.csv,C02|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C02|C05:road_distance_km,dc_market.csv,C02|C05,road_distance_km,272.235,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C05:transport_cost_baseline,dc_market.csv,C02|C05,transport_cost_baseline,106.171572,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C06:dc_id,dc_market.csv,C02|C06,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C06:market_id,dc_market.csv,C02|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C02|C06:road_distance_km,dc_market.csv,C02|C06,road_distance_km,413.439,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C06:transport_cost_baseline,dc_market.csv,C02|C06,transport_cost_baseline,161.241249,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C07:dc_id,dc_market.csv,C02|C07,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C07:market_id,dc_market.csv,C02|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C02|C07:road_distance_km,dc_market.csv,C02|C07,road_distance_km,170.181,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C07:transport_cost_baseline,dc_market.csv,C02|C07,transport_cost_baseline,66.370512,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|C08:dc_id,dc_market.csv,C02|C08,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|C08:market_id,dc_market.csv,C02|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C02|C08:road_distance_km,dc_market.csv,C02|C08,road_distance_km,282.828,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|C08:transport_cost_baseline,dc_market.csv,C02|C08,transport_cost_baseline,110.302764,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M09:dc_id,dc_market.csv,C02|M09,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M09:market_id,dc_market.csv,C02|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C02|M09:road_distance_km,dc_market.csv,C02|M09,road_distance_km,129.149,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M09:transport_cost_baseline,dc_market.csv,C02|M09,transport_cost_baseline,50.367915,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M10:dc_id,dc_market.csv,C02|M10,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M10:market_id,dc_market.csv,C02|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C02|M10:road_distance_km,dc_market.csv,C02|M10,road_distance_km,236.325,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M10:transport_cost_baseline,dc_market.csv,C02|M10,transport_cost_baseline,92.166789,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M11:dc_id,dc_market.csv,C02|M11,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M11:market_id,dc_market.csv,C02|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C02|M11:road_distance_km,dc_market.csv,C02|M11,road_distance_km,149.428,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M11:transport_cost_baseline,dc_market.csv,C02|M11,transport_cost_baseline,58.276764,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M12:dc_id,dc_market.csv,C02|M12,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M12:market_id,dc_market.csv,C02|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C02|M12:road_distance_km,dc_market.csv,C02|M12,road_distance_km,326.862,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M12:transport_cost_baseline,dc_market.csv,C02|M12,transport_cost_baseline,127.476219,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M13:dc_id,dc_market.csv,C02|M13,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M13:market_id,dc_market.csv,C02|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C02|M13:road_distance_km,dc_market.csv,C02|M13,road_distance_km,200.417,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M13:transport_cost_baseline,dc_market.csv,C02|M13,transport_cost_baseline,78.16263,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M14:dc_id,dc_market.csv,C02|M14,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M14:market_id,dc_market.csv,C02|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C02|M14:road_distance_km,dc_market.csv,C02|M14,road_distance_km,101.608,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M14:transport_cost_baseline,dc_market.csv,C02|M14,transport_cost_baseline,39.627042,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C02|M15:dc_id,dc_market.csv,C02|M15,dc_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C02|M15:market_id,dc_market.csv,C02|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C02|M15:road_distance_km,dc_market.csv,C02|M15,road_distance_km,401.741,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C02"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C02|M15:transport_cost_baseline,dc_market.csv,C02|M15,transport_cost_baseline,156.678873,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C02|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C01:dc_id,dc_market.csv,C03|C01,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C01:market_id,dc_market.csv,C03|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C03|C01:road_distance_km,dc_market.csv,C03|C01,road_distance_km,94.432,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C01:transport_cost_baseline,dc_market.csv,C03|C01,transport_cost_baseline,36.82848,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C02:dc_id,dc_market.csv,C03|C02,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C02:market_id,dc_market.csv,C03|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C03|C02:road_distance_km,dc_market.csv,C03|C02,road_distance_km,214.664,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C02:transport_cost_baseline,dc_market.csv,C03|C02,transport_cost_baseline,83.71896,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C03:dc_id,dc_market.csv,C03|C03,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C03:market_id,dc_market.csv,C03|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C03:road_distance_km,dc_market.csv,C03|C03,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C03:transport_cost_baseline,dc_market.csv,C03|C03,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C04:dc_id,dc_market.csv,C03|C04,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C04:market_id,dc_market.csv,C03|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C03|C04:road_distance_km,dc_market.csv,C03|C04,road_distance_km,42.166,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C03|C04:transport_cost_baseline,dc_market.csv,C03|C04,transport_cost_baseline,16.44474,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C03|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C03|C05:dc_id,dc_market.csv,C03|C05,dc_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C03|C05:market_id,dc_market.csv,C03|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C03|C05:road_distance_km,dc_market.csv,C03|C05,road_distance_km,143.586,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C03"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
